[13:48:43:212500 12-06-2020][INFO] @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 
[13:48:43:213900 12-06-2020][INFO] Applicacao inicializada - application\core\Application::__construct 
[13:48:43:214600 12-06-2020][INFO] Configuracao inicializada 
[13:48:44:196500 12-06-2020][PROC] URL bruta '/admin/users/:id/edit' 
[13:48:44:196900 12-06-2020][PROC] URL (fixed-A) '/admin/users/:id/edit' 
[13:48:44:197200 12-06-2020][PROC] URL (fixed-B) 'in/users/:id/edit' 
[13:48:44:198000 12-06-2020][PROC] URL bruta '/admin/zzz' 
[13:48:44:198500 12-06-2020][PROC] URL (fixed-A) '/admin/zzz' 
[13:48:44:198800 12-06-2020][PROC] URL (fixed-B) 'in/zzz' 
[13:48:44:199600 12-06-2020][PROC] URL bruta '/dev/docs' 
[13:48:44:200100 12-06-2020][PROC] URL (fixed-A) '/dev/docs' 
[13:48:44:200500 12-06-2020][PROC] URL (fixed-B) '/docs' 
[13:48:44:200900 12-06-2020][PROC] URL bruta '/dev/docs/:page' 
[13:48:44:201200 12-06-2020][PROC] URL (fixed-A) '/dev/docs/:page' 
[13:48:44:201400 12-06-2020][PROC] URL (fixed-B) '/docs/:page' 
[13:48:44:202200 12-06-2020][PROC] URL bruta '/dev' 
[13:48:44:202600 12-06-2020][PROC] URL (fixed-A) '/dev' 
[13:48:44:202900 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:44:203700 12-06-2020][PROC] URL bruta '/dev/manutencao' 
[13:48:44:204100 12-06-2020][PROC] URL (fixed-A) '/dev/manutencao' 
[13:48:44:204400 12-06-2020][PROC] URL (fixed-B) '/manutencao' 
[13:48:44:204800 12-06-2020][PROC] URL bruta '/dev/manutencao' 
[13:48:44:205000 12-06-2020][PROC] URL (fixed-A) '/dev/manutencao' 
[13:48:44:205400 12-06-2020][PROC] URL (fixed-B) '/manutencao' 
[13:48:44:206300 12-06-2020][PROC] URL bruta '/dev/models' 
[13:48:44:206900 12-06-2020][PROC] URL (fixed-A) '/dev/models' 
[13:48:44:207400 12-06-2020][PROC] URL (fixed-B) '/models' 
[13:48:44:207800 12-06-2020][PROC] URL bruta '/dev/models/initialize' 
[13:48:44:208700 12-06-2020][PROC] URL (fixed-A) '/dev/models/initialize' 
[13:48:44:209200 12-06-2020][PROC] URL (fixed-B) '/models/initialize' 
[13:48:44:210000 12-06-2020][PROC] URL bruta '/dev/modules' 
[13:48:44:210400 12-06-2020][PROC] URL (fixed-A) '/dev/modules' 
[13:48:44:210700 12-06-2020][PROC] URL (fixed-B) '/modules' 
[13:48:44:211000 12-06-2020][PROC] URL bruta '/dev/modules/:action/:key' 
[13:48:44:211300 12-06-2020][PROC] URL (fixed-A) '/dev/modules/:action/:key' 
[13:48:44:211700 12-06-2020][PROC] URL (fixed-B) '/modules/:action/:key' 
[13:48:44:212500 12-06-2020][PROC] URL bruta '/dev/repository' 
[13:48:44:213000 12-06-2020][PROC] URL (fixed-A) '/dev/repository' 
[13:48:44:213300 12-06-2020][PROC] URL (fixed-B) '/repository' 
[13:48:44:213600 12-06-2020][PROC] URL bruta '/dev/repository/:repository' 
[13:48:44:213800 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository' 
[13:48:44:214100 12-06-2020][PROC] URL (fixed-B) '/repository/:repository' 
[13:48:44:214400 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/view' 
[13:48:44:214700 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/view' 
[13:48:44:215000 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/view' 
[13:48:44:215200 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/delete' 
[13:48:44:215500 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/delete' 
[13:48:44:215800 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/delete' 
[13:48:44:216200 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/edit' 
[13:48:44:216500 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/edit' 
[13:48:44:216700 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/edit' 
[13:48:44:217000 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/edit' 
[13:48:44:217300 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/edit' 
[13:48:44:217500 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/edit' 
[13:48:44:217800 12-06-2020][PROC] URL bruta '/dev/repository/sheet/:repository' 
[13:48:44:218100 12-06-2020][PROC] URL (fixed-A) '/dev/repository/sheet/:repository' 
[13:48:44:218400 12-06-2020][PROC] URL (fixed-B) '/repository/sheet/:repository' 
[13:48:44:219000 12-06-2020][PROC] URL bruta '/dev/tools' 
[13:48:44:219500 12-06-2020][PROC] URL (fixed-A) '/dev/tools' 
[13:48:44:220200 12-06-2020][PROC] URL (fixed-B) '/tools' 
[13:48:44:221800 12-06-2020][PROC] URL bruta '/dev/tools/modules' 
[13:48:44:222500 12-06-2020][PROC] URL (fixed-A) '/dev/tools/modules' 
[13:48:44:222900 12-06-2020][PROC] URL (fixed-B) '/tools/modules' 
[13:48:44:223400 12-06-2020][PROC] URL bruta '/dev/tools/modules' 
[13:48:44:223800 12-06-2020][PROC] URL (fixed-A) '/dev/tools/modules' 
[13:48:44:224300 12-06-2020][PROC] URL (fixed-B) '/tools/modules' 
[13:48:44:225900 12-06-2020][PROC] URL bruta '/dev/tools/repository' 
[13:48:44:226400 12-06-2020][PROC] URL (fixed-A) '/dev/tools/repository' 
[13:48:44:226700 12-06-2020][PROC] URL (fixed-B) '/tools/repository' 
[13:48:44:227000 12-06-2020][PROC] URL bruta '/dev/tools/repository/save' 
[13:48:44:227200 12-06-2020][PROC] URL (fixed-A) '/dev/tools/repository/save' 
[13:48:44:227600 12-06-2020][PROC] URL (fixed-B) '/tools/repository/save' 
[13:48:44:228500 12-06-2020][PROC] URL bruta '/dev/users' 
[13:48:44:228900 12-06-2020][PROC] URL (fixed-A) '/dev/users' 
[13:48:44:229200 12-06-2020][PROC] URL (fixed-B) '/users' 
[13:48:44:229500 12-06-2020][PROC] URL bruta '/dev/users/create' 
[13:48:44:229800 12-06-2020][PROC] URL (fixed-A) '/dev/users/create' 
[13:48:44:230100 12-06-2020][PROC] URL (fixed-B) '/users/create' 
[13:48:44:230400 12-06-2020][PROC] URL bruta '/dev/users/create' 
[13:48:44:230700 12-06-2020][PROC] URL (fixed-A) '/dev/users/create' 
[13:48:44:231000 12-06-2020][PROC] URL (fixed-B) '/users/create' 
[13:48:44:231400 12-06-2020][PROC] URL bruta '/dev/users/:id' 
[13:48:44:231800 12-06-2020][PROC] URL (fixed-A) '/dev/users/:id' 
[13:48:44:232200 12-06-2020][PROC] URL (fixed-B) '/users/:id' 
[13:48:44:232600 12-06-2020][PROC] URL bruta '/dev/users/:id/delete' 
[13:48:44:232900 12-06-2020][PROC] URL (fixed-A) '/dev/users/:id/delete' 
[13:48:44:233200 12-06-2020][PROC] URL (fixed-B) '/users/:id/delete' 
[13:48:44:233500 12-06-2020][PROC] URL bruta '/dev/users/:id/edit' 
[13:48:44:233800 12-06-2020][PROC] URL (fixed-A) '/dev/users/:id/edit' 
[13:48:44:234100 12-06-2020][PROC] URL (fixed-B) '/users/:id/edit' 
[13:48:44:234500 12-06-2020][PROC] URL bruta '/dev/users/:id/edit' 
[13:48:44:234800 12-06-2020][PROC] URL (fixed-A) '/dev/users/:id/edit' 
[13:48:44:235200 12-06-2020][PROC] URL (fixed-B) '/users/:id/edit' 
[13:48:44:235900 12-06-2020][PROC] URL bruta '/dev/zzz' 
[13:48:44:236400 12-06-2020][PROC] URL (fixed-A) '/dev/zzz' 
[13:48:44:236800 12-06-2020][PROC] URL (fixed-B) '/zzz' 
[13:48:44:237800 12-06-2020][PROC] URL bruta '/badge' 
[13:48:44:238200 12-06-2020][PROC] URL (fixed-A) '/badge' 
[13:48:44:238600 12-06-2020][PROC] URL (fixed-B) 'ge' 
[13:48:44:238800 12-06-2020][PROC] URL bruta '/badge/edit' 
[13:48:44:239100 12-06-2020][PROC] URL (fixed-A) '/badge/edit' 
[13:48:44:239400 12-06-2020][PROC] URL (fixed-B) 'ge/edit' 
[13:48:44:239700 12-06-2020][PROC] URL bruta '/badge/edit' 
[13:48:44:240000 12-06-2020][PROC] URL (fixed-A) '/badge/edit' 
[13:48:44:240300 12-06-2020][PROC] URL (fixed-B) 'ge/edit' 
[13:48:44:241100 12-06-2020][PROC] URL bruta '/404' 
[13:48:44:241900 12-06-2020][PROC] URL (fixed-A) '/404' 
[13:48:44:242500 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:44:243500 12-06-2020][PROC] URL bruta '/forgot' 
[13:48:44:243900 12-06-2020][PROC] URL (fixed-A) '/forgot' 
[13:48:44:244200 12-06-2020][PROC] URL (fixed-B) 'got' 
[13:48:44:244500 12-06-2020][PROC] URL bruta '/forgot' 
[13:48:44:244800 12-06-2020][PROC] URL (fixed-A) '/forgot' 
[13:48:44:245000 12-06-2020][PROC] URL (fixed-B) 'got' 
[13:48:44:245400 12-06-2020][PROC] URL bruta '/forgot/reset/:code' 
[13:48:44:245700 12-06-2020][PROC] URL (fixed-A) '/forgot/reset/:code' 
[13:48:44:246000 12-06-2020][PROC] URL (fixed-B) 'got/reset/:code' 
[13:48:44:246300 12-06-2020][PROC] URL bruta '/forgot/reset' 
[13:48:44:246600 12-06-2020][PROC] URL (fixed-A) '/forgot/reset' 
[13:48:44:246900 12-06-2020][PROC] URL (fixed-B) 'got/reset' 
[13:48:44:247700 12-06-2020][PROC] URL bruta '/' 
[13:48:44:248100 12-06-2020][PROC] URL (fixed-A) '/' 
[13:48:44:248400 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:44:248800 12-06-2020][PROC] URL bruta '/reset' 
[13:48:44:249000 12-06-2020][PROC] URL (fixed-A) '/reset' 
[13:48:44:249300 12-06-2020][PROC] URL (fixed-B) 'et' 
[13:48:44:250100 12-06-2020][PROC] URL bruta '/login' 
[13:48:44:250600 12-06-2020][PROC] URL (fixed-A) '/login' 
[13:48:44:251200 12-06-2020][PROC] URL (fixed-B) 'in' 
[13:48:44:251500 12-06-2020][PROC] URL bruta '/login' 
[13:48:44:251800 12-06-2020][PROC] URL (fixed-A) '/login' 
[13:48:44:252200 12-06-2020][PROC] URL (fixed-B) 'in' 
[13:48:44:252600 12-06-2020][PROC] URL bruta '/logout' 
[13:48:44:252800 12-06-2020][PROC] URL (fixed-A) '/logout' 
[13:48:44:253300 12-06-2020][PROC] URL (fixed-B) 'out' 
[13:48:44:254000 12-06-2020][PROC] URL bruta '/zzz' 
[13:48:44:254500 12-06-2020][PROC] URL (fixed-A) '/zzz' 
[13:48:44:254900 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:44:255800 12-06-2020][PROC] URL bruta '/clean' 
[13:48:44:256200 12-06-2020][PROC] URL (fixed-A) '/clean' 
[13:48:44:256500 12-06-2020][PROC] URL (fixed-B) 'an' 
[13:48:44:256900 12-06-2020][PROC] URL bruta '/clean' 
[13:48:44:257200 12-06-2020][PROC] URL (fixed-A) '/clean' 
[13:48:44:257700 12-06-2020][PROC] URL (fixed-B) 'an' 
[13:48:44:258600 12-06-2020][PROC] URL bruta '/compesa' 
[13:48:44:259100 12-06-2020][PROC] URL (fixed-A) '/compesa' 
[13:48:44:259600 12-06-2020][PROC] URL (fixed-B) 'pesa' 
[13:48:44:261300 12-06-2020][PROC] URL bruta '/rt' 
[13:48:44:261800 12-06-2020][PROC] URL (fixed-A) '/rt' 
[13:48:44:262100 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:44:262400 12-06-2020][PROC] URL bruta '/rt/search' 
[13:48:44:262700 12-06-2020][PROC] URL (fixed-A) '/rt/search' 
[13:48:44:263000 12-06-2020][PROC] URL (fixed-B) 'search' 
[13:48:44:263400 12-06-2020][PROC] URL bruta '/rt/search' 
[13:48:44:263700 12-06-2020][PROC] URL (fixed-A) '/rt/search' 
[13:48:44:264000 12-06-2020][PROC] URL (fixed-B) 'search' 
[13:48:44:264400 12-06-2020][PROC] URL bruta '/rt/covid19' 
[13:48:44:264700 12-06-2020][PROC] URL (fixed-A) '/rt/covid19' 
[13:48:44:264900 12-06-2020][PROC] URL (fixed-B) 'covid19' 
[13:48:44:265300 12-06-2020][PROC] URL bruta '/rt/covid19/links' 
[13:48:44:265600 12-06-2020][PROC] URL (fixed-A) '/rt/covid19/links' 
[13:48:44:265900 12-06-2020][PROC] URL (fixed-B) 'covid19/links' 
[13:48:44:266700 12-06-2020][PROC] URL bruta '/sigs' 
[13:48:44:267200 12-06-2020][PROC] URL (fixed-A) '/sigs' 
[13:48:44:267500 12-06-2020][PROC] URL (fixed-B) 's' 
[13:48:44:268300 12-06-2020][PROC] URL bruta '/sigs/sipac' 
[13:48:44:268800 12-06-2020][PROC] URL (fixed-A) '/sigs/sipac' 
[13:48:44:269200 12-06-2020][PROC] URL (fixed-B) 's/sipac' 
[13:48:44:269900 12-06-2020][PROC] URL bruta '/zzz' 
[13:48:44:270400 12-06-2020][PROC] URL (fixed-A) '/zzz' 
[13:48:44:270700 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:44:271700 12-06-2020][ERROR] Não foi possível encontrar uma rota para o endereço solicitado (/new/404). 
[13:48:44:272300 12-06-2020][INFO] Redirecionamento para página de erro (404) solicitado... 
[13:48:44:272500 12-06-2020][INFO] Redirecionamento via GET solicitado para '../new/404' 
[13:48:44:295600 12-06-2020][INFO] @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 
[13:48:44:296100 12-06-2020][INFO] Applicacao inicializada - application\core\Application::__construct 
[13:48:44:296500 12-06-2020][INFO] Configuracao inicializada 
[13:48:44:296800 12-06-2020][INFO] Constantes fundamentais registradas 
[13:48:44:297800 12-06-2020][INFO] Controladora mae inicializada - application\core\Controller::__construct 
[13:48:44:298800 12-06-2020][INFO] Controle de acesso inicializado - application\core\Access::__construct 
[13:48:44:299200 12-06-2020][INFO] Rota inicializado - application\core\Route::__construct 
[13:48:44:299500 12-06-2020][PROC] URL bruta '/new/404' 
[13:48:44:299800 12-06-2020][PROC] URL (fixed-A) '/new/404' 
[13:48:44:300100 12-06-2020][PROC] URL (fixed-B) '/404' 
[13:48:44:301100 12-06-2020][INFO] Parametros da Rota => method='GET' | raw_url='/new/404' | platform='' | url='/404' | parameters[0]='' | parameters[1]='404' 
[13:48:44:301500 12-06-2020][INFO] Execucao da aplicacao - application\core\Application::Run 
[13:48:44:301800 12-06-2020][INFO] Execucao da controladora mae - application\core\Controller::Run 
[13:48:44:302100 12-06-2020][INFO] URL (ROTA) SOLICITADA >>> '/404' <<< 
[13:48:44:316000 12-06-2020][INFO] Controladoras encontradas: 26 
[13:48:44:316800 12-06-2020][PROC] URL bruta '/admin' 
[13:48:44:317300 12-06-2020][PROC] URL (fixed-A) '/admin' 
[13:48:44:317700 12-06-2020][PROC] URL (fixed-B) 'in' 
[13:48:44:318700 12-06-2020][PROC] URL bruta '/admin/users' 
[13:48:44:319200 12-06-2020][PROC] URL (fixed-A) '/admin/users' 
[13:48:44:319500 12-06-2020][PROC] URL (fixed-B) 'in/users' 
[13:48:44:319800 12-06-2020][PROC] URL bruta '/admin/users/create' 
[13:48:44:320000 12-06-2020][PROC] URL (fixed-A) '/admin/users/create' 
[13:48:44:320300 12-06-2020][PROC] URL (fixed-B) 'in/users/create' 
[13:48:44:320600 12-06-2020][PROC] URL bruta '/admin/users/create' 
[13:48:44:320900 12-06-2020][PROC] URL (fixed-A) '/admin/users/create' 
[13:48:44:321200 12-06-2020][PROC] URL (fixed-B) 'in/users/create' 
[13:48:44:321400 12-06-2020][PROC] URL bruta '/admin/users/:id' 
[13:48:44:321800 12-06-2020][PROC] URL (fixed-A) '/admin/users/:id' 
[13:48:44:322200 12-06-2020][PROC] URL (fixed-B) 'in/users/:id' 
[13:48:44:322500 12-06-2020][PROC] URL bruta '/admin/users/:id/delete' 
[13:48:44:322800 12-06-2020][PROC] URL (fixed-A) '/admin/users/:id/delete' 
[13:48:44:323100 12-06-2020][PROC] URL (fixed-B) 'in/users/:id/delete' 
[13:48:44:323400 12-06-2020][PROC] URL bruta '/admin/users/:id/edit' 
[13:48:44:323700 12-06-2020][PROC] URL (fixed-A) '/admin/users/:id/edit' 
[13:48:44:324000 12-06-2020][PROC] URL (fixed-B) 'in/users/:id/edit' 
[13:48:44:324300 12-06-2020][PROC] URL bruta '/admin/users/:id/edit' 
[13:48:44:324600 12-06-2020][PROC] URL (fixed-A) '/admin/users/:id/edit' 
[13:48:44:325300 12-06-2020][PROC] URL (fixed-B) 'in/users/:id/edit' 
[13:48:44:326600 12-06-2020][PROC] URL bruta '/admin/zzz' 
[13:48:44:327300 12-06-2020][PROC] URL (fixed-A) '/admin/zzz' 
[13:48:44:328000 12-06-2020][PROC] URL (fixed-B) 'in/zzz' 
[13:48:44:328900 12-06-2020][PROC] URL bruta '/dev/docs' 
[13:48:44:329300 12-06-2020][PROC] URL (fixed-A) '/dev/docs' 
[13:48:44:329600 12-06-2020][PROC] URL (fixed-B) '/docs' 
[13:48:44:329900 12-06-2020][PROC] URL bruta '/dev/docs/:page' 
[13:48:44:330200 12-06-2020][PROC] URL (fixed-A) '/dev/docs/:page' 
[13:48:44:330500 12-06-2020][PROC] URL (fixed-B) '/docs/:page' 
[13:48:44:331200 12-06-2020][PROC] URL bruta '/dev' 
[13:48:44:331600 12-06-2020][PROC] URL (fixed-A) '/dev' 
[13:48:44:331900 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:44:332700 12-06-2020][PROC] URL bruta '/dev/manutencao' 
[13:48:44:333200 12-06-2020][PROC] URL (fixed-A) '/dev/manutencao' 
[13:48:44:333500 12-06-2020][PROC] URL (fixed-B) '/manutencao' 
[13:48:44:333800 12-06-2020][PROC] URL bruta '/dev/manutencao' 
[13:48:44:334100 12-06-2020][PROC] URL (fixed-A) '/dev/manutencao' 
[13:48:44:334400 12-06-2020][PROC] URL (fixed-B) '/manutencao' 
[13:48:44:335200 12-06-2020][PROC] URL bruta '/dev/models' 
[13:48:44:335600 12-06-2020][PROC] URL (fixed-A) '/dev/models' 
[13:48:44:335900 12-06-2020][PROC] URL (fixed-B) '/models' 
[13:48:44:336200 12-06-2020][PROC] URL bruta '/dev/models/initialize' 
[13:48:44:336400 12-06-2020][PROC] URL (fixed-A) '/dev/models/initialize' 
[13:48:44:336700 12-06-2020][PROC] URL (fixed-B) '/models/initialize' 
[13:48:44:337500 12-06-2020][PROC] URL bruta '/dev/modules' 
[13:48:44:337900 12-06-2020][PROC] URL (fixed-A) '/dev/modules' 
[13:48:44:338400 12-06-2020][PROC] URL (fixed-B) '/modules' 
[13:48:44:338700 12-06-2020][PROC] URL bruta '/dev/modules/:action/:key' 
[13:48:44:339000 12-06-2020][PROC] URL (fixed-A) '/dev/modules/:action/:key' 
[13:48:44:339300 12-06-2020][PROC] URL (fixed-B) '/modules/:action/:key' 
[13:48:44:340200 12-06-2020][PROC] URL bruta '/dev/repository' 
[13:48:44:340700 12-06-2020][PROC] URL (fixed-A) '/dev/repository' 
[13:48:44:340900 12-06-2020][PROC] URL (fixed-B) '/repository' 
[13:48:44:341500 12-06-2020][PROC] URL bruta '/dev/repository/:repository' 
[13:48:44:342300 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository' 
[13:48:44:342700 12-06-2020][PROC] URL (fixed-B) '/repository/:repository' 
[13:48:44:343000 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/view' 
[13:48:44:343600 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/view' 
[13:48:44:344300 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/view' 
[13:48:44:345000 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/delete' 
[13:48:44:345400 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/delete' 
[13:48:44:345700 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/delete' 
[13:48:44:346000 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/edit' 
[13:48:44:346300 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/edit' 
[13:48:44:346500 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/edit' 
[13:48:44:346800 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/edit' 
[13:48:44:347000 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/edit' 
[13:48:44:347400 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/edit' 
[13:48:44:347700 12-06-2020][PROC] URL bruta '/dev/repository/sheet/:repository' 
[13:48:44:348000 12-06-2020][PROC] URL (fixed-A) '/dev/repository/sheet/:repository' 
[13:48:44:348400 12-06-2020][PROC] URL (fixed-B) '/repository/sheet/:repository' 
[13:48:44:349100 12-06-2020][PROC] URL bruta '/dev/tools' 
[13:48:44:349600 12-06-2020][PROC] URL (fixed-A) '/dev/tools' 
[13:48:44:349900 12-06-2020][PROC] URL (fixed-B) '/tools' 
[13:48:44:350700 12-06-2020][PROC] URL bruta '/dev/tools/modules' 
[13:48:44:351100 12-06-2020][PROC] URL (fixed-A) '/dev/tools/modules' 
[13:48:44:351400 12-06-2020][PROC] URL (fixed-B) '/tools/modules' 
[13:48:44:351700 12-06-2020][PROC] URL bruta '/dev/tools/modules' 
[13:48:44:351900 12-06-2020][PROC] URL (fixed-A) '/dev/tools/modules' 
[13:48:44:352400 12-06-2020][PROC] URL (fixed-B) '/tools/modules' 
[13:48:44:353500 12-06-2020][PROC] URL bruta '/dev/tools/repository' 
[13:48:44:354000 12-06-2020][PROC] URL (fixed-A) '/dev/tools/repository' 
[13:48:44:354700 12-06-2020][PROC] URL (fixed-B) '/tools/repository' 
[13:48:44:355000 12-06-2020][PROC] URL bruta '/dev/tools/repository/save' 
[13:48:44:355400 12-06-2020][PROC] URL (fixed-A) '/dev/tools/repository/save' 
[13:48:44:355700 12-06-2020][PROC] URL (fixed-B) '/tools/repository/save' 
[13:48:44:356700 12-06-2020][PROC] URL bruta '/dev/users' 
[13:48:44:357100 12-06-2020][PROC] URL (fixed-A) '/dev/users' 
[13:48:44:357500 12-06-2020][PROC] URL (fixed-B) '/users' 
[13:48:44:357900 12-06-2020][PROC] URL bruta '/dev/users/create' 
[13:48:44:358600 12-06-2020][PROC] URL (fixed-A) '/dev/users/create' 
[13:48:44:359100 12-06-2020][PROC] URL (fixed-B) '/users/create' 
[13:48:44:359500 12-06-2020][PROC] URL bruta '/dev/users/create' 
[13:48:44:359800 12-06-2020][PROC] URL (fixed-A) '/dev/users/create' 
[13:48:44:360100 12-06-2020][PROC] URL (fixed-B) '/users/create' 
[13:48:44:360400 12-06-2020][PROC] URL bruta '/dev/users/:id' 
[13:48:44:360700 12-06-2020][PROC] URL (fixed-A) '/dev/users/:id' 
[13:48:44:361000 12-06-2020][PROC] URL (fixed-B) '/users/:id' 
[13:48:44:361300 12-06-2020][PROC] URL bruta '/dev/users/:id/delete' 
[13:48:44:361600 12-06-2020][PROC] URL (fixed-A) '/dev/users/:id/delete' 
[13:48:44:361900 12-06-2020][PROC] URL (fixed-B) '/users/:id/delete' 
[13:48:44:362200 12-06-2020][PROC] URL bruta '/dev/users/:id/edit' 
[13:48:44:362500 12-06-2020][PROC] URL (fixed-A) '/dev/users/:id/edit' 
[13:48:44:362700 12-06-2020][PROC] URL (fixed-B) '/users/:id/edit' 
[13:48:44:363000 12-06-2020][PROC] URL bruta '/dev/users/:id/edit' 
[13:48:44:363400 12-06-2020][PROC] URL (fixed-A) '/dev/users/:id/edit' 
[13:48:44:363700 12-06-2020][PROC] URL (fixed-B) '/users/:id/edit' 
[13:48:44:364400 12-06-2020][PROC] URL bruta '/dev/zzz' 
[13:48:44:364800 12-06-2020][PROC] URL (fixed-A) '/dev/zzz' 
[13:48:44:365100 12-06-2020][PROC] URL (fixed-B) '/zzz' 
[13:48:44:365900 12-06-2020][PROC] URL bruta '/badge' 
[13:48:44:366300 12-06-2020][PROC] URL (fixed-A) '/badge' 
[13:48:44:366600 12-06-2020][PROC] URL (fixed-B) 'ge' 
[13:48:44:366900 12-06-2020][PROC] URL bruta '/badge/edit' 
[13:48:44:367200 12-06-2020][PROC] URL (fixed-A) '/badge/edit' 
[13:48:44:367500 12-06-2020][PROC] URL (fixed-B) 'ge/edit' 
[13:48:44:367700 12-06-2020][PROC] URL bruta '/badge/edit' 
[13:48:44:368100 12-06-2020][PROC] URL (fixed-A) '/badge/edit' 
[13:48:44:368500 12-06-2020][PROC] URL (fixed-B) 'ge/edit' 
[13:48:44:369200 12-06-2020][PROC] URL bruta '/404' 
[13:48:44:369600 12-06-2020][PROC] URL (fixed-A) '/404' 
[13:48:44:369900 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:44:370800 12-06-2020][PROC] URL bruta '/forgot' 
[13:48:44:371300 12-06-2020][PROC] URL (fixed-A) '/forgot' 
[13:48:44:371600 12-06-2020][PROC] URL (fixed-B) 'got' 
[13:48:44:371900 12-06-2020][PROC] URL bruta '/forgot' 
[13:48:44:372200 12-06-2020][PROC] URL (fixed-A) '/forgot' 
[13:48:44:372500 12-06-2020][PROC] URL (fixed-B) 'got' 
[13:48:44:372700 12-06-2020][PROC] URL bruta '/forgot/reset/:code' 
[13:48:44:373100 12-06-2020][PROC] URL (fixed-A) '/forgot/reset/:code' 
[13:48:44:373400 12-06-2020][PROC] URL (fixed-B) 'got/reset/:code' 
[13:48:44:373800 12-06-2020][PROC] URL bruta '/forgot/reset' 
[13:48:44:374200 12-06-2020][PROC] URL (fixed-A) '/forgot/reset' 
[13:48:44:375000 12-06-2020][PROC] URL (fixed-B) 'got/reset' 
[13:48:44:376200 12-06-2020][PROC] URL bruta '/' 
[13:48:44:376600 12-06-2020][PROC] URL (fixed-A) '/' 
[13:48:44:376900 12-06-2020][PROC] URL (fixed-B) '' 
